project_name,gen_tech,balancing_area,full_load_heat_rate,connect_cost_per_mw,scheduled_outage_rate,forced_outage_rate,capacity_limit_mw,capacity_mw,dbid,being_built,fuel_code,fuel_oil,load_zone,variables,capacity_factor,start_year,fixed_o_m,variable_o_m,overnight_cost,real_name
innophos_fosfatados_de_mexico_aut,internal_combustion_natural_gas,02-oriental,12.03862351,0.0,0.1123,0.074,15.7,14.37,387.0,operational,g_slorp,natural_gas,37-coatzacoalcos,3.16,0.915286624,2015.0,44702.0,6.63,3182481.0,innophos_fosfatados_de_mexico_aut
instituto_de_investigaciones_electricas,wind,02-oriental,0.0,0.0,0.0,0.0,0.3,0.08991,388.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,instituto_de_investigaciones_electricas
italaise,gas_turbine_natural_gas,03-occidental,11.76910208,0.0,0.0922,0.055,5.197,5.07,389.0,operational,g_sauzqro,natural_gas,30-queretaro,3.19,0.975562825,2015.0,7634.45,3.432,622320.0,italaise
iusasol_base,solar,01-central,0.0,0.0,0.0,0.0,0.92,0.92,390.0,operational,,,31-central,0.0,1.0,2015.0,19000.0,0.0,2353000.0,iusasol_base
kellogg_de_mexico,internal_combustion_natural_gas,03-occidental,10.06213308,0.0,0.1123,0.074,6.165,5.64,391.0,operational,g_sauzqro,natural_gas,30-queretaro,3.16,0.914841849,2015.0,44702.0,6.63,3182481.0,kellogg_de_mexico
kimberly-clark_de_mexico,thermal_natural_gas,02-oriental,8.624685497,0.0,0.1144,0.071,10.0,9.37,392.0,operational,g_slorp,natural_gas,36-temascal,3.94,0.937,2015.0,37694.0,2.688,1860700.0,kimberly-clark_de_mexico
laboratorios_sophia,internal_combustion_natural_gas,03-occidental,11.23005924,0.0,0.1123,0.074,2.055,1.88,393.0,operational,g_sauzqro,natural_gas,23-guadalajara,3.16,0.914841849,2015.0,44702.0,6.63,3182481.0,laboratorios_sophia
laminas_acanaladas_infinita,gas_turbine_natural_gas,01-central,13.92527346,0.0,0.0922,0.055,6.0,5.85,394.0,operational,g_central,natural_gas,31-central,3.19,0.975,2015.0,7634.45,3.432,622320.0,laminas_acanaladas_infinita
lorean_energy_group,bioenergy_natural_gas,06-noreste,9.253568815,0.0,0.1123,0.074,2.122,1.94,395.0,operational,g_ahnrr,natural_gas,17-saltillo,3.16,0.914231857,2015.0,35558.7,4.37,2359223.0,lorean_energy_group
mabe_mexico_planta_sal,internal_combustion_diesel,06-noreste,9.253568815,0.0,0.1123,0.074,8.517,7.79,396.0,operational,d_naciona,diesel,17-saltillo,3.16,0.914641306,2015.0,28000.0,6.63,3150526.0,mabe_mexico_planta_sal
magnelec,combined_cycle_natural_gas,05-norte,8.534845023,0.0,0.0696,0.077,16.2,15.7,397.0,operational,g_ahnrr,natural_gas,09-chihuahua,4.43,0.969135802,2015.0,16024.8,3.05,910280.0,magnelec
maquilas_teta_kawi,internal_combustion_diesel,04-noroeste,11.94878303,0.0,0.1123,0.074,1.11,1.02,398.0,operational,d_naciona,diesel,03-obregon,3.16,0.918918919,2015.0,28000.0,6.63,3150526.0,maquilas_teta_kawi
met-_mex_penoles,thermal_natural_gas,05-norte,8.624685497,0.0,0.1144,0.071,7.0,6.56,399.0,operational,g_ahnrr,natural_gas,11-laguna,3.94,0.937142857,2015.0,37694.0,2.688,1860700.0,met-_mex_penoles
mexicana_de_cobre,thermal_fuel_oil,04-noroeste,7.726280759,0.0,0.1144,0.071,36.5,34.2,400.0,operational,c_n_chih,fuel_oil,02-cananea,3.94,0.936986301,2015.0,32104.6,2.688,1728420.0,mexicana_de_cobre
papelera_veracruzana,hydroelectric,00-autoabasto,0.0,0.0,0.03,0.01,1.26,0.968058,401.0,operational,,,00-autoabasto_local,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,papelera_veracruzana
mexichem_resinas_vinilicas,combined_cycle_natural_gas,06-noreste,16.44080673,0.0,0.0696,0.077,16.359,15.85,402.0,operational,gn_altam,natural_gas,19-huasteca,4.43,0.968885629,2015.0,16024.8,3.05,910280.0,mexichem_resinas_vinilicas
mexico_carbon_manufacturing,thermal_natural_gas,06-noreste,10.15197355,0.0,0.1144,0.071,4.0,3.75,403.0,operational,gn_altam,natural_gas,19-huasteca,3.94,0.9375,2015.0,37694.0,2.688,1860700.0,mexico_carbon_manufacturing
mexico_gcoradora_de_energia,combined_cycle_natural_gas,04-noroeste,7.097397441,0.0,0.0696,0.077,530.0,515.69,404.0,operational,zzon_noro,natural_gas,02-cananea,2.96,0.973,2015.0,16024.8,3.05,910280.0,mexico_gcoradora_de_energia
minas_de_la_alta_pimeria,internal_combustion_diesel,04-noroeste,11.85894256,0.0,0.1123,0.074,9.125,8.35,405.0,operational,d_naciona,diesel,03-obregon,3.16,0.915068493,2015.0,28000.0,6.63,3150526.0,minas_de_la_alta_pimeria
minera_real_de_angeles_unida,internal_combustion_diesel,05-norte,9.612930706,0.0,0.1123,0.074,24.0,21.96,406.0,operational,d_naciona,diesel,09-chihuahua,3.16,0.915,2015.0,28000.0,6.63,3150526.0,minera_real_de_angeles_unida
mission_hills,gas_turbine_natural_gas,03-occidental,28.12006835,0.0,0.0922,0.055,7.52,7.33,407.0,operational,g_petsal,natural_gas,30-queretaro,3.19,0.974734043,2015.0,7634.45,3.432,622320.0,mission_hills
municipio_de_mexicali,wind,08-baja_california,0.0,0.0,0.0,0.0,10.0,2.4975,408.0,operational,,,46-tijuana,0.0,0.24975,2015.0,24963.0,0.0,2016000.0,municipio_de_mexicali
papelera_industrial_potosina,combined_cycle_natural_gas,03-occidental,15.09319962,0.0,0.0696,0.077,6.53,6.33,409.0,operational,g_petsal,natural_gas,25-san_luis_potosi,4.43,0.969372129,2015.0,16024.8,3.05,910280.0,papelera_industrial_potosina
parque_de_tecnologia_electronica,internal_combustion_diesel,03-occidental,9.253568815,0.0,0.1123,0.074,7.0,6.41,410.0,operational,d_naciona,diesel,23-guadalajara,3.16,0.915714286,2015.0,28000.0,6.63,3150526.0,parque_de_tecnologia_electronica
parques_ecologicos_de_mexico,wind,02-oriental,0.0,0.0,0.0,0.0,79.9,23.94603,411.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,parques_ecologicos_de_mexico
pe_ingenio,wind,02-oriental,0.0,0.0,0.0,0.0,49.5,14.83515,412.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,pe_ingenio
pemex_gas_y_petroquimica_basica_complejo_pro,thermal_natural_gas,02-oriental,21.20235185,0.0,0.1144,0.071,16.0,14.99,413.0,operational,g_slorp,natural_gas,32-poza_rica,3.94,0.936875,2015.0,37694.0,2.688,1860700.0,pemex_gas_y_petroquimica_basica_complejo_pro
pemex-gas_y_petroquimica_basica_complejo_pro_1,gas_turbine_natural_gas,02-oriental,16.26112578,0.0,0.0922,0.055,59.0,57.53,414.0,operational,g_2boca,natural_gas,38-tabasco,3.19,0.975084746,2015.0,7634.45,3.432,622320.0,pemex-gas_y_petroquimica_basica_complejo_pro_1
pemex-gas_y_petroquimica_basica_complejo_pro_2,gas_turbine_natural_gas,02-oriental,16.8900091,0.0,0.0922,0.055,22.245,21.69,415.0,operational,g_2boca,natural_gas,38-tabasco,3.19,0.975050573,2015.0,7634.45,3.432,622320.0,pemex-gas_y_petroquimica_basica_complejo_pro_2
pemex-gas_y_petroquimica_basica_complejo_pro_3,cogen_natural_gas,02-oriental,9.70277118,0.0,0.0696,0.077,367.4,356.38,416.0,operational,gn_tuxp,natural_gas,38-tabasco,2.73,0.970005444,2015.0,17427.4,3.08,1009728.5,pemex-gas_y_petroquimica_basica_complejo_pro_3
pemex-gas_y_petroquimica_basica_complejo_pro_g_bur,gas_turbine_natural_gas,06-noreste,25.87405649,0.0,0.0922,0.055,19.5,19.01,417.0,operational,g_ahnrr,natural_gas,21-guemez,3.19,0.974871795,2015.0,7634.45,3.432,622320.0,pemex-gas_y_petroquimica_basica_complejo_pro_g_bur
pemex-gas_y_petroquimicabasica_complejo_pro_cactus,gas_turbine_natural_gas,02-oriental,15.00335915,0.0,0.0922,0.055,120.7,119.25,418.0,operational,g_slorp,natural_gas,38-tabasco,4.19,0.987986744,2015.0,7634.45,3.432,622320.0,pemex-gas_y_petroquimicabasica_complejo_pro_cactus
pemex-petroquimica_comp_petro_pajaritos,gas_turbine_natural_gas,02-oriental,13.83543299,0.0,0.0922,0.055,58.5,57.04,419.0,operational,gn_tuxp,natural_gas,37-coatzacoalcos,3.19,0.975042735,2015.0,7634.45,3.432,622320.0,pemex-petroquimica_comp_petro_pajaritos
pemex-petroquimica_complejo_petroquimico_cos,gas_turbine_natural_gas,02-oriental,36.11587052,0.0,0.0922,0.055,59.6,58.11,420.0,operational,gn_tuxp,natural_gas,37-coatzacoalcos,3.19,0.975,2015.0,7634.45,3.432,622320.0,pemex-petroquimica_complejo_petroquimico_cos
pemex-petroquimica_complejo_petroquimico_ind,thermal_natural_gas,02-oriental,8.175483128,0.0,0.1144,0.071,54.0,50.6,421.0,operational,g_slorp,natural_gas,34-puebla,3.94,0.937037037,2015.0,37694.0,2.688,1860700.0,pemex-petroquimica_complejo_petroquimico_ind
pemex-petroquimica_complejo_petroquimico_mor,combined_cycle_natural_gas,02-oriental,13.65575204,0.0,0.0696,0.077,172.0,166.67,422.0,operational,gn_tuxp,natural_gas,37-coatzacoalcos,4.43,0.969011628,2015.0,16024.8,3.05,910280.0,pemex-petroquimica_complejo_petroquimico_mor
pemex-refinacion_ing_antonio_m_amor,thermal_natural_gas,03-occidental,29.2879945,0.0,0.1144,0.071,142.75,133.61,423.0,operational,g_petsal,natural_gas,26-salamanca,3.13,0.935971979,2015.0,37694.0,2.688,1860700.0,pemex-refinacion_ing_antonio_m_amor
pemex-refinacion_refineria_francisco_i_made,thermal_natural_gas,06-noreste,19.94458521,0.0,0.1144,0.071,129.0,120.74,424.0,operational,gn_altam,natural_gas,19-huasteca,3.13,0.935968992,2015.0,37694.0,2.688,1860700.0,pemex-refinacion_refineria_francisco_i_made
pemex-refinacion_refineria_gcoral_lazaro_ca,thermal_natural_gas,02-oriental,13.74559251,0.0,0.1144,0.071,64.0,59.97,425.0,operational,g_slorp,natural_gas,37-coatzacoalcos,3.94,0.93703125,2015.0,37694.0,2.688,1860700.0,pemex-refinacion_refineria_gcoral_lazaro_ca
pemex-refinacion_refineria_gcoral_lazaro_ca_proy,thermal_natural_gas,02-oriental,20.30394711,0.0,0.1144,0.071,40.0,37.48,426.0,operational,g_slorp,natural_gas,37-coatzacoalcos,3.94,0.937,2015.0,37694.0,2.688,1860700.0,pemex-refinacion_refineria_gcoral_lazaro_ca_proy
pemex-refinacion_refineria_ing_antonio_dova,thermal_natural_gas,02-oriental,8.355164076,0.0,0.1144,0.071,115.2,107.94,427.0,operational,g_ahnrr,natural_gas,36-temascal,3.94,0.936979167,2015.0,37694.0,2.688,1860700.0,pemex-refinacion_refineria_ing_antonio_dova
pemex-refinacion_refineria_ing_hector_lara,thermal_natural_gas,06-noreste,11.76910208,0.0,0.1144,0.071,79.0,74.02,428.0,operational,g_ahnrr,natural_gas,16-monterrey,3.94,0.936962025,2015.0,37694.0,2.688,1860700.0,pemex-refinacion_refineria_ing_hector_lara
pemex-refinacion_refineria_miguel_hidalgo,thermal_fuel_oil,01-central,22.63979943,0.0,0.1144,0.071,133.7,125.14,429.0,operational,c_n_tula,fuel_oil,31-central,3.13,0.935976066,2015.0,32104.6,2.688,1728420.0,pemex-refinacion_refineria_miguel_hidalgo
piasa_cogcoracion,bioenergy_diesel,02-oriental,22.28043753,0.0,0.1144,0.071,40.0,37.48,430.0,operational,d_naciona,diesel,36-temascal,3.94,0.937,2015.0,44300.0,3.94,2341500.0,piasa_cogcoracion
pier_ii_quecholac_felipe_angeles,wind,02-oriental,0.0,0.0,0.0,0.0,66.0,19.7802,431.0,operational,,,32-poza_rica,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,pier_ii_quecholac_felipe_angeles
plamex,solar,08-baja_california,0.0,0.0,0.0,0.0,1.04,1.04,432.0,operational,,,46-tijuana,0.0,1.0,2015.0,19000.0,0.0,2353000.0,plamex
polimeros_y_derivados_planta,internal_combustion_diesel,03-occidental,9.253568815,0.0,0.1123,0.074,2.0,1.83,433.0,operational,d_naciona,diesel,24-aguascalientes,3.16,0.915,2015.0,28000.0,6.63,3150526.0,polimeros_y_derivados_planta
polioles,thermal_natural_gas,01-central,9.972292603,0.0,0.1144,0.071,2.5,2.34,434.0,operational,g_central,natural_gas,31-central,3.94,0.936,2015.0,37694.0,2.688,1860700.0,polioles
posco_mexico,internal_combustion_natural_gas,06-noreste,8.804366445,0.0,0.1123,0.074,21.0,19.22,435.0,operational,gn_tamazu,natural_gas,19-huasteca,3.16,0.915238095,2015.0,44702.0,6.63,3182481.0,posco_mexico
hidroelectrica_cajon_de_pena,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,1.2,0.92196,436.0,operational,,,27-manzanillo,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,hidroelectrica_cajon_de_pena
tirio,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,1.096,0.8420568,437.0,operational,,,28-carapan,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,tirio
procter_&_gamble_manufactura,combined_cycle_natural_gas,02-oriental,7.456759336,0.0,0.0696,0.077,59.8,57.95,438.0,operational,g_slorp,natural_gas,34-puebla,4.43,0.969063545,2015.0,16024.8,3.05,910280.0,procter_&_gamble_manufactura
procter_&_gamble_manufactura_talisman,gas_turbine_natural_gas,01-central,8.624685497,0.0,0.0922,0.055,6.5,6.34,439.0,operational,g_central,natural_gas,31-central,3.19,0.975384615,2015.0,7634.45,3.432,622320.0,procter_&_gamble_manufactura_talisman
productora_de_papel,combined_cycle_natural_gas,06-noreste,16.71032815,0.0,0.0696,0.077,18.0,17.44,440.0,operational,g_ahnrr,natural_gas,16-monterrey,4.43,0.968888889,2015.0,16024.8,3.05,910280.0,productora_de_papel
productora_nacional_de_papel,internal_combustion_fuel_oil,03-occidental,31.62384682,0.0,0.1123,0.074,17.088,15.64,441.0,operational,c_n_vrey,fuel_oil,25-san_luis_potosi,3.16,0.915262172,2015.0,53203.8,6.63,3167700.0,productora_nacional_de_papel
productos_farmaceuticos_plan,internal_combustion_diesel,03-occidental,8.984047394,0.0,0.1123,0.074,4.0,3.66,442.0,operational,d_naciona,diesel,24-aguascalientes,3.16,0.915,2015.0,28000.0,6.63,3150526.0,productos_farmaceuticos_plan
proteinas_naturales,gas_turbine_natural_gas,06-noreste,17.42905194,0.0,0.0922,0.055,6.0,5.85,443.0,operational,g_ahnrr,natural_gas,16-monterrey,3.19,0.975,2015.0,7634.45,3.432,622320.0,proteinas_naturales
bartolinas,hydroelectric,03-occidental,0.0,0.0,0.03,0.01,0.75,0.576225,444.0,operational,,,28-carapan,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,bartolinas
sabritas,internal_combustion_diesel,04-noroeste,9.253568815,0.0,0.1123,0.074,3.0,2.75,445.0,operational,d_naciona,diesel,03-obregon,3.16,0.916666667,2015.0,28000.0,6.63,3150526.0,sabritas
sales_del_istmo_coatzacoalcos,internal_combustion_diesel,02-oriental,9.253568815,0.0,0.1123,0.074,3.0,2.75,446.0,operational,d_naciona,diesel,37-coatzacoalcos,3.16,0.916666667,2015.0,28000.0,6.63,3150526.0,sales_del_istmo_coatzacoalcos
santa_rosalia_de_la_chontalpa,bioenergy_diesel,02-oriental,20.66330901,0.0,0.1144,0.071,25.2,23.61,447.0,operational,d_naciona,diesel,38-tabasco,3.94,0.936904762,2015.0,44300.0,3.94,2341500.0,santa_rosalia_de_la_chontalpa
servicios_comerciales_de_energia,solar,09-baja_california_sur-la_paz,0.0,0.0,0.0,0.0,30.0,30.0,448.0,operational,,,51-la_paz,0.0,1.0,2015.0,19000.0,0.0,2353000.0,servicios_comerciales_de_energia
silices_de_veracruz,internal_combustion_diesel,02-oriental,8.355164076,0.0,0.1123,0.074,7.3,6.68,449.0,operational,d_naciona,diesel,33-veracruz,3.16,0.915068493,2015.0,28000.0,6.63,3150526.0,silices_de_veracruz
sky_eps_supply_sm,cogen_natural_gas,02-oriental,9.253568815,0.0,0.1123,0.074,20.4,18.67,450.0,operational,gn_tuxp,natural_gas,34-puebla,3.16,0.915196078,2015.0,17427.4,3.08,1009728.5,sky_eps_supply_sm
sky_eps_supply,cogen_natural_gas,02-oriental,10.6910164,0.0,0.1123,0.074,27.2,24.89,451.0,operational,g_slorp,natural_gas,34-puebla,3.16,0.915073529,2015.0,17427.4,3.08,1009728.5,sky_eps_supply
sociedad_autoabastecedora_de_energia_verde_de,bioenergy_natural_gas,03-occidental,9.972292603,0.0,0.1123,0.074,2.62,2.4,452.0,operational,g_sauzqro,natural_gas,24-aguascalientes,3.16,0.916030534,2015.0,35558.7,4.37,2359223.0,sociedad_autoabastecedora_de_energia_verde_de
sony_nuevo_laredo,internal_combustion_natural_gas,06-noreste,13.1167092,0.0,0.1123,0.074,2.055,1.88,453.0,operational,gn_altam,natural_gas,13-nuevo_laredo,3.16,0.914841849,2015.0,44702.0,6.63,3182481.0,sony_nuevo_laredo
stipa_nayaa,wind,02-oriental,0.0,0.0,0.0,0.0,74.0,22.1778,454.0,operational,,,40-ixtepec,0.0,0.2997,2015.0,24963.0,0.0,2016000.0,stipa_nayaa
styrolution_mexicana,gas_turbine_natural_gas,06-noreste,12.57766635,0.0,0.0922,0.055,10.6,10.34,455.0,operational,gn_altam,natural_gas,19-huasteca,3.19,0.975471698,2015.0,7634.45,3.432,622320.0,styrolution_mexicana
tablex_miller,internal_combustion_diesel,04-noroeste,10.87069734,0.0,0.1123,0.074,1.26,1.15,456.0,operational,d_naciona,diesel,03-obregon,3.16,0.912698413,2015.0,28000.0,6.63,3150526.0,tablex_miller
tai_durango_uno,solar,05-norte,0.0,0.0,0.0,0.0,15.63,15.625,457.0,operational,,,10-durango,0.0,0.999680102,2015.0,19000.0,0.0,2353000.0,tai_durango_uno
tala_electric,bioenergy_diesel,03-occidental,24.70613033,0.0,0.1144,0.071,25.0,23.43,458.0,operational,d_naciona,diesel,23-guadalajara,3.94,0.9372,2015.0,44300.0,3.94,2341500.0,tala_electric
termoelectrica_del_golfo,fluidized_bed_coal,03-occidental,8.804366445,0.0,0.1171,0.064,290.0,277.53,459.0,operational,coque,coal,25-san_luis_potosi,2.46,0.957,2015.0,36463.6,2.46,1899339.0,termoelectrica_del_golfo
termoelectrica_penoles,fluidized_bed_coal,03-occidental,8.984047394,0.0,0.1171,0.064,290.0,277.53,460.0,operational,coque,coal,25-san_luis_potosi,2.46,0.957,2015.0,36463.6,2.46,1899339.0,termoelectrica_penoles
tlalnepantla_cogcoracion,gas_turbine_natural_gas,01-central,10.78085687,0.0,0.0922,0.055,28.0,27.3,461.0,operational,g_central,natural_gas,31-central,3.19,0.975,2015.0,7634.45,3.432,622320.0,tlalnepantla_cogcoracion
tmq_gcoracion_energia_renovable,bioenergy_natural_gas,03-occidental,9.253568815,0.0,0.1123,0.074,1.373,1.26,462.0,operational,g_sauzqro,natural_gas,30-queretaro,3.16,0.917698471,2015.0,35558.7,4.37,2359223.0,tmq_gcoracion_energia_renovable
tractebel_energia_de_monterrey,combined_cycle_natural_gas,06-noreste,7.54659981,0.0,0.0696,0.077,284.016,276.63,463.0,operational,g_ahnrr,natural_gas,16-monterrey,3.02,0.973994423,2015.0,16024.8,3.05,910280.0,tractebel_energia_de_monterrey
tractebel_energia_de_panuco,gas_turbine_natural_gas,06-noreste,10.96053782,0.0,0.0922,0.055,27.53,27.2,464.0,operational,gn_altam,natural_gas,19-huasteca,4.19,0.988013077,2015.0,7634.45,3.432,622320.0,tractebel_energia_de_panuco
transformadora_de_energia_electrica_de_juarez,bioenergy_natural_gas,05-norte,8.714525971,0.0,0.1123,0.074,6.4,5.86,465.0,operational,zzon_nort,natural_gas,07-juarez,3.16,0.915625,2015.0,35558.7,4.37,2359223.0,transformadora_de_energia_electrica_de_juarez
urrea_herramientas_profesionales,gas_turbine_natural_gas,03-occidental,8.624685497,0.0,0.0922,0.055,1.0,0.98,466.0,operational,g_petsal,natural_gas,23-guadalajara,3.19,0.98,2015.0,7634.45,3.432,622320.0,urrea_herramientas_profesionales
ventika_ii,wind,06-noreste,0.0,0.0,0.0,0.0,126.0,31.4685,467.0,operational,,,14-reynosa,0.0,0.24975,2015.0,24963.0,0.0,2016000.0,ventika_ii
ventika,wind,06-noreste,0.0,0.0,0.0,0.0,126.0,31.4685,468.0,operational,,,14-reynosa,0.0,0.24975,2015.0,24963.0,0.0,2016000.0,ventika
zacapu_power,thermal_fuel_oil,03-occidental,5.92947128,0.0,0.1144,0.071,10.0,9.37,469.0,operational,c_n_petacal,fuel_oil,30-queretaro,3.94,0.937,2015.0,32104.6,2.688,1728420.0,zacapu_power
abbott_laboratories_de_mexico,gas_turbine_natural_gas,00-autoabasto,14.28463536,0.0,0.0922,0.055,6.3,6.14,470.0,operational,g_central,natural_gas,00-autoabasto_local,3.19,0.974603175,2015.0,7634.45,3.432,622320.0,abbott_laboratories_de_mexico
aes_merida_iii,combined_cycle_natural_gas,00-autoabasto,6.468514123,0.0,0.0696,0.077,15.0,14.54,471.0,operational,g_penin,natural_gas,00-autoabasto_local,4.43,0.969333333,2015.0,16024.8,3.05,910280.0,aes_merida_iii
agnico_eagle_mexico_proyecto,internal_combustion_diesel,00-autoabasto,11.49958066,0.0,0.1123,0.074,3.65,3.34,472.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915068493,2015.0,28000.0,6.63,3150526.0,agnico_eagle_mexico_proyecto
agnico_sonora,internal_combustion_diesel,00-autoabasto,9.612930706,0.0,0.1123,0.074,6.15,5.63,473.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915447154,2015.0,28000.0,6.63,3150526.0,agnico_sonora
agroindustrias_del_balsas,thermal_fuel_oil,00-autoabasto,8.624685497,0.0,0.1144,0.071,15.0,14.06,474.0,operational,c_n_petacal,fuel_oil,00-autoabasto_local,3.94,0.937333333,2015.0,32104.6,2.688,1728420.0,agroindustrias_del_balsas
agropecuaria_la_nortenita,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.0,1.83,475.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,agropecuaria_la_nortenita
akra_polyester,thermal_natural_gas,00-autoabasto,8.624685497,0.0,0.1144,0.071,13.9,13.02,476.0,operational,gn_altam,natural_gas,00-autoabasto_local,3.94,0.936690647,2015.0,37694.0,2.688,1860700.0,akra_polyester
alambres_procesados_industriales,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,1.5,1.37,477.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.913333333,2015.0,28000.0,6.63,3150526.0,alambres_procesados_industriales
alfa_corporativo,internal_combustion_diesel,00-autoabasto,9.612930706,0.0,0.1123,0.074,1.98,1.81,478.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914141414,2015.0,28000.0,6.63,3150526.0,alfa_corporativo
arcelormittal_las_truchas,thermal_fuel_oil,00-autoabasto,22.01091612,0.0,0.1144,0.071,21.6,20.24,479.0,operational,c_n_petacal,fuel_oil,00-autoabasto_local,3.94,0.937037037,2015.0,32104.6,2.688,1728420.0,arcelormittal_las_truchas
arcelormittal_lazaro_cardenas,thermal_natural_gas,00-autoabasto,13.83543299,0.0,0.1144,0.071,40.0,37.48,480.0,operational,g_petsal,natural_gas,00-autoabasto_local,3.94,0.937,2015.0,37694.0,2.688,1860700.0,arcelormittal_lazaro_cardenas
atlatec_planta_el_ahogado,bioenergy_natural_gas,00-autoabasto,12.30814493,0.0,0.0922,0.055,2.83,2.76,481.0,operational,g_petsal,natural_gas,00-autoabasto_local,3.19,0.975265018,2015.0,35558.7,4.37,2359223.0,atlatec_planta_el_ahogado
auma,internal_combustion_natural_gas,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.055,1.88,482.0,operational,zzon_nort,natural_gas,00-autoabasto_local,3.16,0.914841849,2015.0,44702.0,6.63,3182481.0,auma
azinsa_aluminio,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,1.0,0.92,483.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.92,2015.0,28000.0,6.63,3150526.0,azinsa_aluminio
azsuremex,bioenergy_fuel_oil,00-autoabasto,164.4080673,0.0,0.1144,0.071,2.5,2.34,484.0,operational,c_n_poza,fuel_oil,00-autoabasto_local,3.94,0.936,2015.0,44254.0,3.94,2341500.0,azsuremex
becton_dickinson_de_mexico,internal_combustion_natural_gas,00-autoabasto,10.15197355,0.0,0.1123,0.074,6.54,5.98,485.0,operational,g,natural_gas,00-autoabasto_local,3.16,0.914373089,2015.0,44702.0,6.63,3182481.0,becton_dickinson_de_mexico
benef_espanola_de_la_laguna,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,0.9,0.82,486.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.911111111,2015.0,28000.0,6.63,3150526.0,benef_espanola_de_la_laguna
